   DEPT        CTEM       DCAL        DT      GR_EDTC      GTEM       ITT        RWA        SPHI       STIT       TENS
   2401.0000   151.7178     0.6417   129.6317    79.0771   102.3129     0.7918  -125.9335     0.3550     0.0000  1277.0000
   2401.5000   151.7178     0.6463   128.8032    72.2601   102.3201     0.7918  -124.7044     0.3533     0.0000  1279.0000
   2402.0000   151.7178     0.6811   129.6097    80.0585   102.3272     0.7917  -125.9010     0.3550     0.0000  1274.0000
   2402.5000   151.7178     0.6452   129.5433    66.4585   102.3344     0.7917  -125.8028     0.3548     0.0000  1281.0000
   2403.0000   151.7178     0.6947   128.9734    59.7167   102.3415     0.7916  -124.9576     0.3536     0.0000  1270.0000
   2403.5000   151.7178     0.9093   131.0585    53.4601   102.3486     0.7915  -128.0276     0.3579     0.0000  1273.0000
   2404.0000   151.7178     0.7323   130.7445    59.6428   102.3558     0.7915  -127.5692     0.3573     0.0000  1278.0000
   2404.5000   151.7178     0.5515   130.4363    65.3130   102.3629     0.7914  -127.1179     0.3567     0.0000  1255.0000
   2405.0000   151.7178     0.9065   130.0787    59.0454   102.3701     0.7913  -126.5927     0.3559     0.0000  1266.0000
   2405.5000   151.7178     0.4888   128.8539    65.3091   102.3772     0.7913  -124.7800     0.3534     0.0000  1288.0000
   2406.0000   151.7178     0.3993   128.5992    63.8396   102.3844     0.7912  -124.4002     0.3528     0.0000  1278.0000
   2406.5000   151.7178     0.4251   128.5172    64.9260   102.3915     0.7911  -124.2779     0.3527     0.0000  1261.0000
   2407.0000   151.7178     0.4197   128.6790    59.1750   102.3987     0.7911  -124.5193     0.3530     0.0000  1262.0000
   2407.5000   151.7178     0.5125   129.5528    50.8566   102.4058     0.7910  -125.8169     0.3548     0.0000  1309.0000
   2408.0000   151.7178     0.5586   130.2241    47.2173   102.4130     0.7909  -126.8065     0.3562     0.0000  1327.0000
   2408.5000   151.7178     0.6857   130.1499    49.8568   102.4201     0.7909  -126.6973     0.3561     0.0000  1250.0000
   2409.0000   151.7178     0.7408   130.6328    55.0558   102.4273     0.7908  -127.4058     0.3571     0.0000  1291.0000
   2409.5000   151.7178     1.0577   131.5658    51.9040   102.4344     0.7907  -128.7653     0.3590     0.0000  1301.0000
   2410.0000   151.7178     1.0990   132.5271    47.7979   102.4416     0.7907  -130.1533     0.3609     0.0000  1261.0000
   2410.5000   151.7178     1.0704   133.6989    55.5964   102.4487     0.7906  -131.8281     0.3632     0.0000  1280.0000
   2411.0000   151.7178     0.6612   133.7566    61.9329   102.4558     0.7905  -131.9101     0.3633     0.0000  1277.0000
   2411.5000   151.7178     0.7185   133.3986    58.2937   102.4630     0.7905  -131.4008     0.3626     0.0000  1259.0000
   2412.0000   151.7178     0.7185   131.8257    52.3704   102.4701     0.7904  -129.1418     0.3595     0.0000  1276.0000
   2412.5000   151.7178     0.6622   131.1703    54.3315   102.4773     0.7903  -128.1904     0.3582     0.0000  1283.0000
   2413.0000   151.7178     0.9073   130.5217    54.8514   102.4844     0.7903  -127.2431     0.3568     0.0000  1286.0000
   2413.5000   151.7178     1.3275   130.7303    48.2647   102.4916     0.7902  -127.5485     0.3573     0.0000  1291.0000
   2414.0000   151.7178     1.2396   130.6639    44.1587   102.4987     0.7901  -127.4513     0.3571     0.0000  1314.0000
   2414.5000   151.7178     0.7398   130.6418    45.1985   102.5059     0.7901  -127.4189     0.3571     0.0000  1286.0000
   2415.0000   151.7178     0.7490   130.8542    51.4696   102.5130     0.7900  -127.7295     0.3575     0.0000  1273.0000
   2415.5000   151.7178     1.0173   130.4835    51.9455   102.5201     0.7900  -127.1872     0.3568     0.0000  1291.0000
   2416.0000   151.7178     0.8691   130.3188    52.9451   102.5273     0.7899  -126.9455     0.3564     0.0000  1279.0000
   2416.5000   151.7178     0.7848   130.5618    50.8655   102.5344     0.7898  -127.3019     0.3569     0.0000  1246.0000
   2417.0000   151.7178     0.7494   130.7821    49.8698   102.5416     0.7898  -127.6241     0.3574     0.0000  1259.0000
   2417.5000   151.7178     0.8085   132.1163    57.1302   102.5487     0.7897  -129.5618     0.3601     0.0000  1318.0000
   2418.0000   151.7178     0.9119   133.5453    70.0524   102.5559     0.7896  -131.6097     0.3629     0.0000  1294.0000
   2418.5000   151.7178     0.8632   133.7277    85.6493   102.5630     0.7896  -131.8692     0.3633     0.0000  1268.0000
   2419.0000   151.7178     0.7635   135.1256    85.1877   102.5702     0.7895  -133.8422     0.3660     0.0000  1275.0000
   2419.5000   151.7178     0.7570   134.1440    87.1822   102.5773     0.7894  -132.4595     0.3641     0.0000  1299.0000
   2420.0000   151.7178     0.7865   134.2530    76.2643   102.5845     0.7894  -132.6137     0.3643     0.0000  1293.0000
   2420.5000   151.7178     0.8080   134.1148    79.3837   102.5916     0.7893  -132.4182     0.3640     0.0000  1283.0000
   2421.0000   151.7178     0.7944   132.6009    77.9844   102.5987     0.7892  -130.2594     0.3611     0.0000  1263.0000
   2421.5000   151.7178     0.7173   132.1229    82.0800   102.6059     0.7892  -129.5712     0.3601     0.0000  1281.0000
   2422.0000   151.7178     0.6918   130.6398    79.9408   102.6130     0.7891  -127.4160     0.3571     0.0000  1281.0000
   2422.5000   151.7178     0.6942   130.2621    75.7816   102.6202     0.7890  -126.8623     0.3563     0.0000  1270.0000
   2423.0000   151.7178     0.7125   130.5159    74.2855   102.6273     0.7890  -127.2346     0.3568     0.0000  1277.0000
   2423.5000   151.7178     0.8371   132.1177    84.5723   102.6345     0.7889  -129.5638     0.3601     0.0000  1274.0000
   2424.0000   151.7178     0.9429   133.1553    83.5325   102.6416     0.7888  -131.0536     0.3621     0.0000  1279.0000
   2424.5000   151.7178     0.7894   133.4800    84.5723   102.6488     0.7888  -131.5168     0.3628     0.0000  1280.0000
   2425.0000   151.7178     0.6498   134.0147    78.5043   102.6559     0.7887  -132.2764     0.3638     0.0000  1278.0000
   2425.5000   151.7178     0.6378   132.2886    81.0477   102.6631     0.7886  -129.8102     0.3604     0.0000  1273.0000
   2426.0000   151.7178     0.4428   133.9271    76.8885   102.6702     0.7886  -132.1521     0.3637     0.0000  1278.0000
   2426.5000   151.7178     0.5140   135.9916    84.0789   102.6773     0.7885  -135.0513     0.3676     0.0000  1274.0000
   2427.0000   151.7178     0.4781   135.2735    82.5092   102.6845     0.7884  -134.0494     0.3663     0.0000  1283.0000
   2427.5000   151.7178     0.4862   136.8636    87.7081   102.6916     0.7884  -136.2587     0.3693     0.0000  1263.0000
   2428.0000   151.7178     0.5483   135.8489    73.7724   102.6988     0.7883  -134.8527     0.3674     0.0000  1275.0000
   2428.5000   151.7178     1.0557   134.7364    67.0799   102.7059     0.7882  -133.2955     0.3652     0.0000  1293.0000
   2429.0000   151.7178     0.6478   135.6254    56.1244   102.7131     0.7882  -134.5412     0.3669     0.0000  1293.0000
   2429.5000   151.7178     0.4204   134.5891    62.3499   102.7202     0.7881  -133.0880     0.3649     0.0000  1254.0000
   2430.0000   151.7178     0.5802   133.0671    64.9494   102.7274     0.7880  -130.9275     0.3620     0.0000  1279.0000
   2430.5000   151.7178     0.9278   132.3250    66.5052   102.7345     0.7880  -129.8625     0.3605     0.0000  1299.0000
   2431.0000   151.7178     0.9520   133.4446    54.5364   102.7417     0.7879  -131.4664     0.3627     0.0000  1304.0000
   2431.5000   151.7178     1.1891   134.9352    47.2202   102.7488     0.7878  -133.5749     0.3656     0.0000  1257.0000
   2432.0000   151.7178     0.8926   134.2735    51.9408   102.7560     0.7878  -132.6427     0.3643     0.0000  1257.0000
   2432.5000   151.7178     0.3776   132.8293    50.3922   102.7631     0.7877  -130.5871     0.3615     0.0000  1346.0000
   2433.0000   151.7178     0.3956   131.7066    57.5972   102.7702     0.7876  -128.9694     0.3593     0.0000  1332.0000
   2433.5000   151.7178     0.4588   130.3223    50.8385   102.7774     0.7876  -126.9506     0.3564     0.0000  1259.0000
   2434.0000   151.7178     0.4520   130.3107    49.7987   102.7845     0.7875  -126.9336     0.3564     0.0000  1281.0000
   2434.5000   151.7178     1.1632   131.9719    48.0385   102.7917     0.7874  -129.3533     0.3598     0.0000  1309.0000
   2435.0000   151.7178     1.3031   132.2068    47.4836   102.7988     0.7874  -129.6923     0.3603     0.0000  1286.0000
   2435.5000   151.7178     1.3683   131.6588    49.0070   102.8060     0.7873  -128.9001     0.3592     0.0000  1296.0000
   2436.0000   151.7178     0.7048   130.9035    45.2013   102.8131     0.7872  -127.8016     0.3576     0.0000  1293.0000
   2436.5000   151.7178     0.8744   129.5114    57.6477   102.8203     0.7872  -125.7557     0.3548     0.0000  1283.0000
   2437.0000   151.7178     1.3148   128.6044    76.3173   102.8274     0.7871  -124.4080     0.3528     0.0000  1278.0000
   2437.5000   151.7178     0.6369   128.6849    91.3526   102.8345     0.7870  -124.5281     0.3530     0.0000  1276.0000
   2438.0000   151.7178     0.5496   128.5770    98.6973   102.8417     0.7870  -124.3671     0.3528     0.0000  1276.0000
   2438.5000   151.7178     0.4663   129.7486    94.3900   102.8488     0.7869  -126.1062     0.3552     0.0000  1291.0000
   2439.0000   151.7178     0.7124   130.2215    90.7507   102.8560     0.7868  -126.8026     0.3562     0.0000  1331.0000
   2439.5000   151.7178     0.4996   131.5531    82.3056   102.8631     0.7868  -128.7469     0.3589     0.0000  1312.0000
   2440.0000   151.7178     0.5656   132.3058    77.3977   102.8703     0.7867  -129.8349     0.3605     0.0000  1287.0000
   2440.5000   151.7178     0.4189   131.2854    73.1789   102.8774     0.7866  -128.3580     0.3584     0.0000  1263.0000
   2441.0000   151.7178     0.3984   131.9395    73.2421   102.8846     0.7866  -129.3064     0.3597     0.0000  1334.0000
   2441.5000   151.7178     0.7383   130.3716    84.7085   102.8917     0.7865  -127.0230     0.3565     0.0000  1353.0000
   2442.0000   151.7178     0.4135   131.1770    93.0061   102.8989     0.7864  -128.2001     0.3582     0.0000  1289.0000
   2442.5000   151.7178     0.5332   134.0410    94.3131   102.9060     0.7864  -132.3136     0.3639     0.0000  1247.0000
   2443.0000   151.7178     0.7395   133.9188    89.5455   102.9131     0.7863  -132.1404     0.3636     0.0000  1272.0000
   2443.5000   151.7178     0.5390   134.3660    80.6712   102.9203     0.7862  -132.7733     0.3645     0.0000  1322.0000
   2444.0000   151.7178     0.5633   133.5145    78.3879   102.9274     0.7862  -131.5659     0.3629     0.0000  1296.0000
   2444.5000   151.7178     0.5505   131.2546    72.1491   102.9346     0.7861  -128.3132     0.3583     0.0000  1258.0000
   2445.0000   151.7178     0.5921   132.8616    83.5300   102.9417     0.7860  -130.6333     0.3616     0.0000  1249.0000
   2445.5000   151.7178     0.8614   133.1183    83.0700   102.9489     0.7860  -131.0007     0.3621     0.0000  1322.0000
   2446.0000   151.7178     0.7086   133.3566    84.9080   102.9560     0.7859  -131.3408     0.3625     0.0000  1314.0000
   2446.5000   151.7178     0.6463   132.7015    72.5480   102.9632     0.7858  -130.4038     0.3613     0.0000  1242.0000
   2447.0000   151.7178     0.6220   132.4392    67.2424   102.9703     0.7858  -130.0269     0.3607     0.0000  1278.0000
   2447.5000   151.7178     0.6356   131.0815    64.8845   102.9775     0.7857  -128.0612     0.3580     0.0000  1331.0000
   2448.0000   151.7178     0.5033   131.6936    65.4602   102.9846     0.7856  -128.9505     0.3592     0.0000  1294.0000
   2448.5000   151.7178     0.5749   132.6309    69.6090   102.9918     0.7856  -130.3024     0.3611     0.0000  1273.0000
   2449.0000   151.7178     0.5467   132.4611    67.9935   102.9989     0.7855  -130.0584     0.3608     0.0000  1259.0000
   2449.5000   151.7178     0.3966   132.7006    64.7537   103.0060     0.7854  -130.4025     0.3612     0.0000  1301.0000
   2450.0000   151.7178     0.5612   132.5551    67.4631   103.0132     0.7854  -130.1935     0.3610     0.0000  1320.0000
   2450.5000   151.7178     0.5298   131.3468    66.4924   103.0203     0.7853  -128.4473     0.3585     0.0000  1264.0000
   2451.0000   151.7178     0.4411   131.5191    70.2522   103.0275     0.7852  -128.6975     0.3589     0.0000  1273.0000
   2451.5000   151.7178     0.4505   130.9301    67.5427   103.0346     0.7852  -127.8402     0.3577     0.0000  1299.0000
   2452.0000   151.7178     0.4298   130.3391    70.1289   103.0418     0.7851  -126.9753     0.3565     0.0000  1288.0000
   2452.5000   151.7178     0.4298   131.0207    69.5519   103.0489     0.7851  -127.9725     0.3579     0.0000  1286.0000
   2453.0000   151.7178     0.4359   130.2699    67.9961   103.0561     0.7850  -126.8738     0.3563     0.0000  1288.0000
   2453.5000   151.7178     0.4298   130.1422    71.1833   103.0632     0.7849  -126.6861     0.3561     0.0000  1294.0000
   2454.0000   151.7178     0.4717   130.4860    73.2488   103.0704     0.7849  -127.1907     0.3568     0.0000  1314.0000
   2454.5000   151.7178     0.4998   128.5840    73.3020   103.0775     0.7848  -124.3777     0.3528     0.0000  1291.0000
   2455.0000   151.7178     0.5137   132.4948    76.8735   103.0846     0.7847  -130.1069     0.3608     0.0000  1284.0000
   2455.5000   151.7178     1.0747   133.2863    79.9243   103.0918     0.7847  -131.2405     0.3624     0.0000  1294.0000
   2456.0000   151.7178     0.6280   135.4428    77.8447   103.0989     0.7846  -134.2862     0.3666     0.0000  1304.0000
   2456.5000   151.7178     0.6318   136.6552    71.0860   103.1061     0.7845  -135.9710     0.3689     0.0000  1274.0000
   2457.0000   151.7178     0.6064   131.9938    73.6726   103.1132     0.7845  -129.3849     0.3598     0.0000  1250.0000
   2457.5000   151.7178     0.6033   131.5585    79.8734   103.1204     0.7844  -128.7547     0.3590     0.0000  1299.0000
   2458.0000   151.7178     0.5895   130.3796    74.6745   103.1275     0.7843  -127.0347     0.3566     0.0000  1332.0000
   2458.5000   151.7178     0.5697   127.8021    62.8694   103.1347     0.7843  -123.2062     0.3511     0.0000  1264.0000
   2459.0000   151.7178     0.5539   131.7680    64.3326   103.1418     0.7842  -129.0583     0.3594     0.0000  1238.0000
   2459.5000   151.7178     0.6930   132.1732    71.0912   103.1490     0.7841  -129.6438     0.3602     0.0000  1309.0000
   2460.0000   151.7178     0.6745   132.0296    77.3300   103.1561     0.7841  -129.4365     0.3599     0.0000  1332.0000
   2460.5000   151.7178     0.5321   131.6300    74.2855   103.1632     0.7840  -128.8584     0.3591     0.0000  1296.0000
   2461.0000   151.7178     0.5193   130.1552    74.7405   103.1704     0.7839  -126.7051     0.3561     0.0000  1265.0000
   2461.5000   151.7178     0.5391   131.0409    73.1808   103.1775     0.7839  -128.0019     0.3579     0.0000  1273.0000
   2462.0000   151.7178     0.6075   130.2134    67.5216   103.1847     0.7838  -126.7908     0.3562     0.0000  1304.0000
   2462.5000   151.7178     0.6210   132.1297    58.4771   103.1918     0.7837  -129.5810     0.3601     0.0000  1268.0000
   2463.0000   151.7178     0.6764   133.3387    58.4771   103.1990     0.7837  -131.3153     0.3625     0.0000  1252.0000
   2463.5000   151.7178     0.6758   130.7673    63.0992   103.2061     0.7836  -127.6025     0.3573     0.0000  1312.0000
   2464.0000   151.7178     0.5494   131.5588    71.6886   103.2133     0.7835  -128.7551     0.3590     0.0000  1332.0000
